id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337246,education,376779,10:10:00,01:50:00,12:00:00,2537352,1152668,01:05:00,00:10:00,-28.8,01:05:00,00:20:00,-28.8,1,0.004
6337246,home,home2791855,12:00:00,11:50:00,23:50:00,2537801,1153044,01:05:00,00:20:00,-28.8,01:05:00,00:20:00,-28.8,1,0.004
6337246,home,home2791855,23:50:00,00:10:00,23:59:00,2537801,1153044,01:05:00,00:20:00,-28.8,01:05:00,00:20:00,-28.8,1,0.004
6337285,home,home2791894,00:00:00,00:05:00,00:05:00,2538137,1154528,00:00:00,00:00:00,0.0,01:10:00,00:20:00,-40.7,1,0.004
6337285,home,home2791894,00:05:00,08:40:00,08:45:00,2538137,1154528,00:00:00,00:00:00,0.0,01:10:00,00:20:00,-40.7,1,0.004
6337285,shop,381504,08:45:00,00:10:00,08:55:00,2536512,1152284,01:00:00,00:00:00,-10.5,01:10:00,00:20:00,-40.7,1,0.004
6337285,education,376779,09:15:00,01:40:00,10:55:00,2537352,1152668,01:00:00,00:00:00,-28.8,01:10:00,00:20:00,-40.7,1,0.004
6337285,home,home2791894,11:15:00,00:40:00,11:55:00,2538137,1154528,01:00:00,00:10:00,-28.4,01:10:00,00:20:00,-40.7,1,0.004
6337285,work,377783,12:15:00,02:15:00,14:30:00,2533104,1153749,01:10:00,00:10:00,-41.1,01:10:00,00:20:00,-40.7,1,0.004
6337285,home,home2791894,14:50:00,09:00:00,23:50:00,2538137,1154528,01:10:00,00:20:00,-40.7,01:10:00,00:20:00,-40.7,1,0.004
6337285,home,home2791894,23:50:00,00:10:00,23:59:00,2538137,1154528,01:10:00,00:20:00,-40.7,01:10:00,00:20:00,-40.7,1,0.004
6337293,home,home2791902,00:00:00,00:05:00,00:05:00,2539909,1154208,00:00:00,00:00:00,0.0,01:10:00,00:25:00,-22.4,1,0.005
6337293,home,home2791902,00:05:00,04:50:00,04:55:00,2539909,1154208,00:00:00,00:00:00,0.0,01:10:00,00:25:00,-22.4,1,0.005
6337293,work,94529,05:10:00,01:50:00,07:00:00,2536636,1156718,00:10:00,00:00:00,-12.8,01:10:00,00:25:00,-22.4,1,0.005
6337293,home,home2791902,07:15:00,03:10:00,10:25:00,2539909,1154208,00:10:00,00:10:00,-12.5,01:10:00,00:25:00,-22.4,1,0.005
6337293,shop,381504,10:40:00,00:15:00,10:55:00,2536512,1152284,01:10:00,00:10:00,-22.7,01:10:00,00:25:00,-22.4,1,0.005
6337293,home,home2791902,11:10:00,12:40:00,23:50:00,2539909,1154208,01:10:00,00:25:00,-22.4,01:10:00,00:25:00,-22.4,1,0.005
6337293,home,home2791902,23:50:00,00:10:00,23:59:00,2539909,1154208,01:10:00,00:25:00,-22.4,01:10:00,00:25:00,-22.4,1,0.005
6337299,home,home2791908,00:00:00,00:05:00,00:05:00,2538095,1152919,00:00:00,00:00:00,0.0,00:10:00,00:10:00,-18.7,0,0.001
6337299,home,home2791908,00:05:00,08:00:00,08:05:00,2538095,1152919,00:00:00,00:00:00,0.0,00:10:00,00:10:00,-18.7,0,0.001
6337299,education,376779,08:05:00,05:15:00,13:20:00,2537352,1152668,00:10:00,00:00:00,-18.7,00:10:00,00:10:00,-18.7,0,0.001
6337299,home,home2791908,13:20:00,10:30:00,23:50:00,2538095,1152919,00:10:00,00:10:00,-18.7,00:10:00,00:10:00,-18.7,0,0.001
6337299,home,home2791908,23:50:00,00:10:00,23:59:00,2538095,1152919,00:10:00,00:10:00,-18.7,00:10:00,00:10:00,-18.7,0,0.001
6337303,home,home2791912,00:00:00,00:05:00,00:05:00,2536717,1154301,00:00:00,00:00:00,0.0,00:30:00,00:20:00,-28.6,0,0.001
6337303,home,home2791912,00:05:00,03:35:00,03:40:00,2536717,1154301,00:00:00,00:00:00,0.0,00:30:00,00:20:00,-28.6,0,0.001
6337303,work,80863,05:00:00,07:10:00,12:10:00,2559234,1143072,00:20:00,00:00:00,-11.5,00:30:00,00:20:00,-28.6,0,0.001
6337303,home,home2791912,13:30:00,04:20:00,17:50:00,2536717,1154301,00:20:00,00:10:00,-9.9,00:30:00,00:20:00,-28.6,0,0.001
6337303,education,376779,17:50:00,01:35:00,19:25:00,2537352,1152668,00:30:00,00:10:00,-28.6,00:30:00,00:20:00,-28.6,0,0.001
6337303,home,home2791912,19:25:00,04:25:00,23:50:00,2536717,1154301,00:30:00,00:20:00,-28.6,00:30:00,00:20:00,-28.6,0,0.001
6337303,home,home2791912,23:50:00,00:10:00,23:59:00,2536717,1154301,00:30:00,00:20:00,-28.6,00:30:00,00:20:00,-28.6,0,0.001
6337321,home,home2791930,00:00:00,00:05:00,00:05:00,2537317,1153462,00:00:00,00:00:00,0.0,00:50:00,00:45:00,-39.9,0,0.002
6337321,home,home2791930,00:05:00,05:55:00,06:00:00,2537317,1153462,00:00:00,00:00:00,0.0,00:50:00,00:45:00,-39.9,0,0.002
6337321,work,97433,06:30:00,01:55:00,08:25:00,2527964,1152764,00:10:00,00:00:00,-12.5,00:50:00,00:45:00,-39.9,0,0.002
