id,group,facility,start,duration,end_time,x,y,utility,DSSR_iterations,execution_time,cum_utility
6682069,home,home3014078,14:55:00,01:55:00,16:50:00,2569789,1192631,-26.644,1,0.01,-26.244
6682069,shop,377159,16:50:00,00:10:00,17:00:00,2577930,1184036,-26.644,1,0.01,-26.644
6682069,home,home3014078,17:00:00,07:00:00,23:59:00,2569789,1192631,-26.644,1,0.01,-26.644
6682081,home,home3014081,00:00:00,00:05:00,00:05:00,2569436,1189222,-19.644,2,0.015,0.0
6682081,home,home3014081,00:05:00,06:20:00,06:25:00,2569436,1189222,-19.644,2,0.015,0.0
6682081,work,81761,06:55:00,09:25:00,16:20:00,2561792,1185371,-19.644,2,0.015,-12.5
6682081,leisure,377153,16:50:00,00:10:00,17:00:00,2567840,1190762,-19.644,2,0.015,-19.644
6682081,home,home3014081,17:00:00,07:00:00,23:59:00,2569436,1189222,-19.644,2,0.015,-19.644
6682112,home,home3014088,00:00:00,00:05:00,00:05:00,2569688,1192604,-41.9,2,0.014,0.0
6682112,home,home3014088,00:05:00,07:05:00,07:10:00,2569688,1192604,-41.9,2,0.014,0.0
6682112,education,377679,07:10:00,04:40:00,11:50:00,2577388,1184855,-41.9,2,0.014,-18.7
6682112,home,home3014088,11:50:00,00:05:00,11:55:00,2569688,1192604,-41.9,2,0.014,-18.7
6682112,shop,377159,11:55:00,00:15:00,12:10:00,2577930,1184036,-41.9,2,0.014,-29.2
6682112,home,home3014088,12:10:00,01:05:00,13:15:00,2569688,1192604,-41.9,2,0.014,-29.2
6682112,work,99644,13:25:00,00:30:00,13:55:00,2568206,1191210,-41.9,2,0.014,-42.1
6682112,home,home3014088,14:05:00,02:55:00,17:00:00,2569688,1192604,-41.9,2,0.014,-41.9
6682112,home,home3014088,17:00:00,07:00:00,23:59:00,2569688,1192604,-41.9,2,0.014,-41.9
6682116,home,home3014089,00:00:00,00:05:00,00:05:00,2569996,1193024,-29.0,1,0.009,0.0
6682116,home,home3014089,00:05:00,14:25:00,14:30:00,2569996,1193024,-29.0,1,0.009,0.0
6682116,shop,380332,14:30:00,00:10:00,14:40:00,2576304,1185284,-29.0,1,0.009,-10.5
6682116,education,377679,14:45:00,01:40:00,16:25:00,2577388,1184855,-29.0,1,0.009,-29.1
6682116,home,home3014089,16:30:00,00:30:00,17:00:00,2569996,1193024,-29.0,1,0.009,-29.0
6682116,home,home3014089,17:00:00,07:00:00,23:59:00,2569996,1193024,-29.0,1,0.009,-29.0
6682158,home,home3014097,00:00:00,00:05:00,00:05:00,2569933,1192690,-29.0,1,0.009,0.0
6682158,home,home3014097,00:05:00,07:40:00,07:45:00,2569933,1192690,-29.0,1,0.009,0.0
6682158,education,377679,07:50:00,03:50:00,11:40:00,2577388,1184855,-29.0,1,0.009,-18.6
6682158,home,home3014097,11:45:00,02:25:00,14:10:00,2569933,1192690,-29.0,1,0.009,-18.5
6682158,shop,377155,14:10:00,00:15:00,14:25:00,2577784,1183910,-29.0,1,0.009,-29.0
6682158,home,home3014097,14:25:00,02:35:00,17:00:00,2569933,1192690,-29.0,1,0.009,-29.0
6682158,home,home3014097,17:00:00,07:00:00,23:59:00,2569933,1192690,-29.0,1,0.009,-29.0
6682159,home,home3014097,00:00:00,00:05:00,00:05:00,2569933,1192690,-10.9,0,0.005,0.0
6682159,home,home3014097,00:05:00,07:00:00,07:05:00,2569933,1192690,-10.9,0,0.005,0.0
6682159,work,321839,08:00:00,01:50:00,09:50:00,2559852,1205455,-10.9,0,0.005,-12.0
6682159,home,home3014097,10:45:00,06:15:00,17:00:00,2569933,1192690,-10.9,0,0.005,-10.9
6682159,home,home3014097,17:00:00,07:00:00,23:59:00,2569933,1192690,-10.9,0,0.005,-10.9
6682160,home,home3014097,00:00:00,00:05:00,00:05:00,2569933,1192690,-19.24,2,0.016,0.0
6682160,home,home3014097,00:05:00,11:25:00,11:30:00,2569933,1192690,-19.24,2,0.016,0.0
6682160,leisure,377155,11:30:00,02:25:00,13:55:00,2577784,1183910,-19.24,2,0.016,-8.74
6682160,home,home3014097,13:55:00,00:10:00,14:05:00,2569933,1192690,-19.24,2,0.016,-8.74
6682160,shop,377155,14:05:00,00:15:00,14:20:00,2577784,1183910,-19.24,2,0.016,-19.24
6682160,home,home3014097,14:20:00,02:40:00,17:00:00,2569933,1192690,-19.24,2,0.016,-19.24
6682160,home,home3014097,17:00:00,07:00:00,23:59:00,2569933,1192690,-19.24,2,0.016,-19.24
6682176,home,home3014100,00:00:00,00:05:00,00:05:00,2569779,1192228,-10.5,5,0.033,0.0
6682176,home,home3014100,00:05:00,15:45:00,15:50:00,2569779,1192228,-10.5,5,0.033,0.0
6682176,shop,377155,15:50:00,00:15:00,16:05:00,2577784,1183910,-10.5,5,0.033,-10.5
6682176,home,home3014100,16:05:00,00:55:00,17:00:00,2569779,1192228,-10.5,5,0.033,-10.5
6682176,home,home3014100,17:00:00,07:00:00,23:59:00,2569779,1192228,-10.5,5,0.033,-10.5
6682179,home,home3014101,00:00:00,00:05:00,00:05:00,2569576,1192074,-48.82,0,0.005,0.0
6682179,home,home3014101,00:05:00,09:30:00,09:35:00,2569576,1192074,-48.82,0,0.005,0.0
6682179,education,377679,09:35:00,01:05:00,10:40:00,2577388,1184855,-48.82,0,0.005,-18.7
6682179,shop,377159,10:40:00,01:10:00,11:50:00,2577930,1184036,-48.82,0,0.005,-29.2
6682179,home,home3014101,11:50:00,01:40:00,13:30:00,2569576,1192074,-48.82,0,0.005,-29.2
6682179,work,105296,13:35:00,02:15:00,15:50:00,2570476,1193703,-48.82,0,0.005,-42.2
6682179,leisure,377159,15:55:00,01:05:00,17:00:00,2577930,1184036,-48.82,0,0.005,-50.84
6682179,home,home3014101,17:00:00,07:00:00,23:59:00,2569576,1192074,-48.82,0,0.005,-48.82
6682184,home,home3014102,00:00:00,00:05:00,00:05:00,2569635,1191930,-19.04,11,0.068,0.0
6682184,home,home3014102,00:05:00,12:10:00,12:15:00,2569635,1191930,-19.04,11,0.068,0.0
6682184,shop,377155,12:20:00,00:10:00,12:30:00,2577784,1183910,-19.04,11,0.068,-10.4
6682184,leisure,381922,12:35:00,01:30:00,14:05:00,2567712,1190524,-19.04,11,0.068,-19.04
6682184,home,home3014102,14:05:00,02:55:00,17:00:00,2569635,1191930,-19.04,11,0.068,-19.04
6682184,home,home3014102,17:00:00,07:00:00,23:59:00,2569635,1191930,-19.04,11,0.068,-19.04
6682195,home,home3014105,00:00:00,00:05:00,00:05:00,2569878,1192664,-37.64,11,0.068,0.0
6682195,home,home3014105,00:05:00,08:05:00,08:10:00,2569878,1192664,-37.64,11,0.068,0.0
6682195,education,377679,08:15:00,04:20:00,12:35:00,2577388,1184855,-37.64,11,0.068,-18.6
6682195,home,home3014105,12:40:00,00:35:00,13:15:00,2569878,1192664,-37.64,11,0.068,-18.5
6682195,leisure,381922,13:20:00,01:15:00,14:35:00,2567712,1190524,-37.64,11,0.068,-27.14
6682195,shop,377155,14:35:00,00:10:00,14:45:00,2577784,1183910,-37.64,11,0.068,-37.64
6682195,home,home3014105,14:45:00,02:15:00,17:00:00,2569878,1192664,-37.64,11,0.068,-37.64
6682195,home,home3014105,17:00:00,07:00:00,23:59:00,2569878,1192664,-37.64,11,0.068,-37.64
6682201,home,home3014107,00:00:00,00:05:00,00:05:00,2569081,1191922,-11.5,1,0.01,0.0
6682201,home,home3014107,00:05:00,06:40:00,06:45:00,2569081,1191922,-11.5,1,0.01,0.0
6682201,work,375571,07:25:00,03:35:00,11:00:00,2578520,1184724,-11.5,1,0.01,-12.3
6682201,home,home3014107,11:40:00,05:20:00,17:00:00,2569081,1191922,-11.5,1,0.01,-11.5
6682201,home,home3014107,17:00:00,07:00:00,23:59:00,2569081,1191922,-11.5,1,0.01,-11.5
6682202,home,home3014107,00:00:00,00:05:00,00:05:00,2569081,1191922,-29.0,1,0.009,0.0
6682202,home,home3014107,00:05:00,10:05:00,10:10:00,2569081,1191922,-29.0,1,0.009,0.0
6682202,shop,377155,10:10:00,00:15:00,10:25:00,2577784,1183910,-29.0,1,0.009,-10.5
6682202,home,home3014107,10:25:00,02:35:00,13:00:00,2569081,1191922,-29.0,1,0.009,-10.5
6682202,education,377679,13:05:00,01:30:00,14:35:00,2577388,1184855,-29.0,1,0.009,-29.1
6682202,home,home3014107,14:40:00,02:20:00,17:00:00,2569081,1191922,-29.0,1,0.009,-29.0
6682202,home,home3014107,17:00:00,07:00:00,23:59:00,2569081,1191922,-29.0,1,0.009,-29.0
6682222,home,home3014112,00:00:00,00:05:00,00:05:00,2569666,1192548,-19.04,1,0.011,0.0
6682222,home,home3014112,00:05:00,07:15:00,07:20:00,2569666,1192548,-19.04,1,0.011,0.0
6682222,shop,377155,07:25:00,00:15:00,07:40:00,2577784,1183910,-19.04,1,0.011,-10.4
6682222,home,home3014112,07:45:00,02:30:00,10:15:00,2569666,1192548,-19.04,1,0.011,-10.3
6682222,leisure,370107,10:15:00,04:20:00,14:35:00,2575916,1191020,-19.04,1,0.011,-19.04
6682222,home,home3014112,14:35:00,02:25:00,17:00:00,2569666,1192548,-19.04,1,0.011,-19.04
6682222,home,home3014112,17:00:00,07:00:00,23:59:00,2569666,1192548,-19.04,1,0.011,-19.04
6682225,home,home3014113,00:00:00,00:05:00,00:05:00,2569118,1192328,-41.9,5,0.039,0.0
6682225,home,home3014113,00:05:00,05:15:00,05:20:00,2569118,1192328,-41.9,5,0.039,0.0
6682225,work,125922,05:25:00,02:50:00,08:15:00,2569860,1192347,-41.9,5,0.039,-13.0
6682225,home,home3014113,08:20:00,00:55:00,09:15:00,2569118,1192328,-41.9,5,0.039,-12.9
6682225,education,377679,09:20:00,06:40:00,16:00:00,2577388,1184855,-41.9,5,0.039,-31.5
6682225,shop,377155,16:05:00,00:10:00,16:15:00,2577784,1183910,-41.9,5,0.039,-41.9
6682225,home,home3014113,16:15:00,00:45:00,17:00:00,2569118,1192328,-41.9,5,0.039,-41.9
6682225,home,home3014113,17:00:00,07:00:00,23:59:00,2569118,1192328,-41.9,5,0.039,-41.9
6682279,home,home3014127,00:00:00,00:05:00,00:05:00,2569766,1192598,-49.04,1,0.009,0.0
6682279,home,home3014127,00:05:00,06:55:00,07:00:00,2569766,1192598,-49.04,1,0.009,0.0
6682279,shop,377155,07:00:00,03:40:00,10:40:00,2577784,1183910,-49.04,1,0.009,-10.5
6682279,leisure,377155,10:40:00,00:10:00,10:50:00,2577784,1183910,-49.04,1,0.009,-19.24
6682279,home,home3014127,10:50:00,00:30:00,11:20:00,2569766,1192598,-49.04,1,0.009,-19.24
6682279,work,377154,12:10:00,02:55:00,15:05:00,2555366,1188705,-49.04,1,0.009,-31.34
6682279,education,377679,15:55:00,00:50:00,16:45:00,2577388,1184855,-49.04,1,0.009,-49.04
6682279,home,home3014127,16:45:00,00:15:00,17:00:00,2569766,1192598,-49.04,1,0.009,-49.04
6682279,home,home3014127,17:00:00,07:00:00,23:59:00,2569766,1192598,-49.04,1,0.009,-49.04
6682288,home,home3014129,00:00:00,00:05:00,00:05:00,2569878,1192664,-30.94,2,0.015,0.0
6682288,home,home3014129,00:05:00,06:55:00,07:00:00,2569878,1192664,-30.94,2,0.015,0.0
6682288,leisure,370107,07:00:00,00:35:00,07:35:00,2575916,1191020,-30.94,2,0.015,-8.74
6682288,home,home3014129,07:35:00,01:20:00,08:55:00,2569878,1192664,-30.94,2,0.015,-8.74
6682288,work,131066,09:30:00,02:30:00,12:00:00,2575324,1201373,-30.94,2,0.015,-21.14
6682288,shop,377155,12:35:00,00:10:00,12:45:00,2577784,1183910,-30.94,2,0.015,-30.94
6682288,home,home3014129,12:45:00,04:15:00,17:00:00,2569878,1192664,-30.94,2,0.015,-30.94
6682288,home,home3014129,17:00:00,07:00:00,23:59:00,2569878,1192664,-30.94,2,0.015,-30.94
6682290,home,home3014130,00:00:00,00:05:00,00:05:00,2569878,1192664,-11.16,1,0.011,0.0
6682290,home,home3014130,00:05:00,10:10:00,10:15:00,2569878,1192664,-11.16,1,0.011,0.0
6682290,shop,377155,10:15:00,00:15:00,10:30:00,2577784,1183910,-11.16,1,0.011,-10.5
6682290,home,home3014130,10:30:00,06:00:00,16:30:00,2569878,1192664,-11.16,1,0.011,-10.5
6682290,leisure,370107,16:30:00,00:30:00,17:00:00,2575916,1191020,-11.16,1,0.011,-19.24
6682290,home,home3014130,17:00:00,07:00:00,23:59:00,2569878,1192664,-11.16,1,0.011,-11.16
6682303,home,home3014132,00:00:00,00:05:00,00:05:00,2569534,1192500,-46.242,7,0.06,0.0
6682303,home,home3014132,00:05:00,05:25:00,05:30:00,2569534,1192500,-46.242,7,0.06,0.0
6682303,work,97122,07:15:00,00:20:00,07:35:00,2539004,1181275,-46.242,7,0.06,-11.0
6682303,home,home3014132,09:20:00,04:05:00,13:25:00,2569534,1192500,-46.242,7,0.06,-8.9
6682303,education,377679,13:25:00,02:00:00,15:25:00,2577388,1184855,-46.242,7,0.06,-27.6
6682303,leisure,377155,15:25:00,00:25:00,15:50:00,2577784,1183910,-46.242,7,0.06,-35.842
6682303,shop,377159,15:50:00,00:10:00,16:00:00,2577930,1184036,-46.242,7,0.06,-46.342
6682303,home,home3014132,16:05:00,00:55:00,17:00:00,2569534,1192500,-46.242,7,0.06,-46.242
6682303,home,home3014132,17:00:00,07:00:00,23:59:00,2569534,1192500,-46.242,7,0.06,-46.242
6682320,home,home3014137,00:00:00,00:05:00,00:05:00,2570909,1191912,-19.04,9,0.053,0.0
6682320,home,home3014137,00:05:00,09:20:00,09:25:00,2570909,1191912,-19.04,9,0.053,0.0
6682320,shop,377155,09:30:00,01:05:00,10:35:00,2577784,1183910,-19.04,9,0.053,-10.4
6682320,leisure,377155,10:35:00,00:45:00,11:20:00,2577784,1183910,-19.04,9,0.053,-19.14
6682320,home,home3014137,11:25:00,05:35:00,17:00:00,2570909,1191912,-19.04,9,0.053,-19.04
6682320,home,home3014137,17:00:00,07:00:00,23:59:00,2570909,1191912,-19.04,9,0.053,-19.04
6682356,home,home3014147,00:00:00,00:05:00,00:05:00,2569377,1189211,-27.6,2,0.015,0.0
6682356,home,home3014147,00:05:00,08:15:00,08:20:00,2569377,1189211,-27.6,2,0.015,0.0
6682356,shop,381921,08:25:00,00:15:00,08:40:00,2567684,1190696,-27.6,2,0.015,-10.4
6682356,home,home3014147,08:45:00,06:25:00,15:10:00,2569377,1189211,-27.6,2,0.015,-10.3
6682356,education,377679,15:45:00,00:10:00,15:55:00,2577388,1184855,-27.6,2,0.015,-28.3
6682356,home,home3014147,16:30:00,07:30:00,23:59:00,2569377,1189211,-27.6,2,0.015,-27.6
6682364,home,home3014149,00:00:00,00:05:00,00:05:00,2569740,1192197,-27.44,2,0.014,0.0
6682364,home,home3014149,00:05:00,11:40:00,11:45:00,2569740,1192197,-27.44,2,0.014,0.0
6682364,leisure,377159,11:45:00,00:15:00,12:00:00,2577930,1184036,-27.44,2,0.014,-8.74
6682364,home,home3014149,12:00:00,01:10:00,13:10:00,2569740,1192197,-27.44,2,0.014,-8.74
6682364,education,377679,13:10:00,03:50:00,17:00:00,2577388,1184855,-27.44,2,0.014,-27.44
6682364,home,home3014149,17:00:00,07:00:00,23:59:00,2569740,1192197,-27.44,2,0.014,-27.44
6682373,home,home3014151,00:00:00,00:05:00,00:05:00,2569766,1192598,-18.7,0,0.005,0.0
6682373,home,home3014151,00:05:00,08:20:00,08:25:00,2569766,1192598,-18.7,0,0.005,0.0
6682373,education,377679,08:25:00,03:35:00,12:00:00,2577388,1184855,-18.7,0,0.005,-18.7
6682373,home,home3014151,12:00:00,05:00:00,17:00:00,2569766,1192598,-18.7,0,0.005,-18.7
6682373,home,home3014151,17:00:00,07:00:00,23:59:00,2569766,1192598,-18.7,0,0.005,-18.7
6682387,home,home3014153,00:00:00,00:05:00,00:05:00,2569510,1191874,-37.74,5,0.041,0.0
6682387,home,home3014153,00:05:00,08:00:00,08:05:00,2569510,1191874,-37.74,5,0.041,0.0
6682387,education,377679,08:10:00,03:15:00,11:25:00,2577388,1184855,-37.74,5,0.041,-18.6
6682387,home,home3014153,11:30:00,02:15:00,13:45:00,2569510,1191874,-37.74,5,0.041,-18.5
6682387,leisure,377159,13:45:00,00:50:00,14:35:00,2577930,1184036,-37.74,5,0.041,-27.24
6682387,home,home3014153,14:35:00,01:35:00,16:10:00,2569510,1191874,-37.74,5,0.041,-27.24
6682387,shop,380332,16:10:00,00:15:00,16:25:00,2576304,1185284,-37.74,5,0.041,-37.74
6682387,home,home3014153,16:25:00,00:35:00,17:00:00,2569510,1191874,-37.74,5,0.041,-37.74
6682387,home,home3014153,17:00:00,07:00:00,23:59:00,2569510,1191874,-37.74,5,0.041,-37.74
6682409,home,home3014157,00:00:00,00:05:00,00:05:00,2569894,1192527,-8.74,0,0.005,0.0
6682409,home,home3014157,00:05:00,11:55:00,12:00:00,2569894,1192527,-8.74,0,0.005,0.0
6682409,leisure,370107,12:00:00,03:10:00,15:10:00,2575916,1191020,-8.74,0,0.005,-8.74
6682409,home,home3014157,15:10:00,01:50:00,17:00:00,2569894,1192527,-8.74,0,0.005,-8.74
6682409,home,home3014157,17:00:00,07:00:00,23:59:00,2569894,1192527,-8.74,0,0.005,-8.74
6682419,home,home3014159,00:00:00,00:05:00,00:05:00,2570010,1192712,-19.24,2,0.014,0.0
6682419,home,home3014159,00:05:00,07:45:00,07:50:00,2570010,1192712,-19.24,2,0.014,0.0
6682419,shop,380332,07:50:00,00:15:00,08:05:00,2576304,1185284,-19.24,2,0.014,-10.5
6682419,home,home3014159,08:05:00,08:00:00,16:05:00,2570010,1192712,-19.24,2,0.014,-10.5
6682419,leisure,377159,16:05:00,00:15:00,16:20:00,2577930,1184036,-19.24,2,0.014,-19.24
6682419,home,home3014159,16:20:00,00:40:00,17:00:00,2570010,1192712,-19.24,2,0.014,-19.24
6682419,home,home3014159,17:00:00,07:00:00,23:59:00,2570010,1192712,-19.24,2,0.014,-19.24
6682435,home,home3014164,00:00:00,00:05:00,00:05:00,2569852,1192641,-34.96,1,0.009,0.0
6682435,home,home3014164,00:05:00,04:35:00,04:40:00,2569852,1192641,-34.96,1,0.009,0.0
6682435,work,71507,05:00:00,02:15:00,07:15:00,2571052,1187016,-34.96,1,0.009,-12.7
6682435,home,home3014164,07:35:00,04:15:00,11:50:00,2569852,1192641,-34.96,1,0.009,-12.3
6682435,education,377679,11:55:00,01:15:00,13:10:00,2577388,1184855,-34.96,1,0.009,-30.9
6682435,leisure,375697,13:15:00,00:10:00,13:25:00,2569734,1192310,-34.96,1,0.009,-34.56
6682435,home,home3014164,13:25:00,03:25:00,16:50:00,2569852,1192641,-34.96,1,0.009,-34.56
6682435,shop,377155,16:50:00,00:10:00,17:00:00,2577784,1183910,-34.96,1,0.009,-34.96
6682435,home,home3014164,17:00:00,07:00:00,23:59:00,2569852,1192641,-34.96,1,0.009,-34.96
6682444,home,home3014166,00:00:00,00:05:00,00:05:00,2570010,1192712,-32.14,9,0.066,0.0
6682444,home,home3014166,00:05:00,07:25:00,07:30:00,2570010,1192712,-32.14,9,0.066,0.0
6682444,work,105296,07:35:00,03:25:00,11:00:00,2570476,1193703,-32.14,9,0.066,-13.0
6682444,leisure,377159,11:05:00,00:10:00,11:15:00,2577930,1184036,-32.14,9,0.066,-21.64
6682444,home,home3014166,11:15:00,00:10:00,11:25:00,2570010,1192712,-32.14,9,0.066,-21.64
6682444,shop,380332,11:25:00,00:15:00,11:40:00,2576304,1185284,-32.14,9,0.066,-32.14
6682444,home,home3014166,11:40:00,05:20:00,17:00:00,2570010,1192712,-32.14,9,0.066,-32.14
6682444,home,home3014166,17:00:00,07:00:00,23:59:00,2570010,1192712,-32.14,9,0.066,-32.14
6682469,home,home3014172,00:00:00,00:05:00,00:05:00,2569259,1189447,-19.04,2,0.016,0.0
6682469,home,home3014172,00:05:00,06:50:00,06:55:00,2569259,1189447,-19.04,2,0.016,0.0
6682469,shop,377159,07:00:00,00:15:00,07:15:00,2577930,1184036,-19.04,2,0.016,-10.4
6682469,home,home3014172,07:20:00,06:15:00,13:35:00,2569259,1189447,-19.04,2,0.016,-10.3
6682469,leisure,380332,13:35:00,00:15:00,13:50:00,2576304,1185284,-19.04,2,0.016,-19.04
6682469,home,home3014172,13:50:00,03:10:00,17:00:00,2569259,1189447,-19.04,2,0.016,-19.04
6682469,home,home3014172,17:00:00,07:00:00,23:59:00,2569259,1189447,-19.04,2,0.016,-19.04
6682479,home,home3014175,00:00:00,00:05:00,00:05:00,2571190,1191530,-37.54,9,0.07,0.0
6682479,home,home3014175,00:05:00,07:20:00,07:25:00,2571190,1191530,-37.54,9,0.07,0.0
6682479,education,377679,07:30:00,01:35:00,09:05:00,2577388,1184855,-37.54,9,0.07,-18.6
6682479,home,home3014175,09:10:00,02:50:00,12:00:00,2571190,1191530,-37.54,9,0.07,-18.5
6682479,shop,377155,12:05:00,00:15:00,12:20:00,2577784,1183910,-37.54,9,0.07,-28.9
6682479,home,home3014175,12:25:00,00:40:00,13:05:00,2571190,1191530,-37.54,9,0.07,-28.8
6682479,leisure,381922,13:05:00,01:30:00,14:35:00,2567712,1190524,-37.54,9,0.07,-37.54
6682479,home,home3014175,14:35:00,02:25:00,17:00:00,2571190,1191530,-37.54,9,0.07,-37.54
6682479,home,home3014175,17:00:00,07:00:00,23:59:00,2571190,1191530,-37.54,9,0.07,-37.54
6682487,home,home3014176,00:00:00,00:05:00,00:05:00,2569396,1192189,-19.24,5,0.031,0.0
6682487,home,home3014176,00:05:00,07:45:00,07:50:00,2569396,1192189,-19.24,5,0.031,0.0
6682487,leisure,380332,07:50:00,00:10:00,08:00:00,2576304,1185284,-19.24,5,0.031,-8.74
6682487,shop,381921,08:00:00,00:55:00,08:55:00,2567684,1190696,-19.24,5,0.031,-19.24
6682487,home,home3014176,08:55:00,08:05:00,17:00:00,2569396,1192189,-19.24,5,0.031,-19.24
6682487,home,home3014176,17:00:00,07:00:00,23:59:00,2569396,1192189,-19.24,5,0.031,-19.24
6682489,home,home3014177,00:00:00,00:05:00,00:05:00,2569546,1191736,-35.05,10,0.082,0.0
6682489,home,home3014177,00:05:00,08:05:00,08:10:00,2569546,1191736,-35.05,10,0.082,0.0
6682489,education,377679,08:15:00,02:45:00,11:00:00,2577388,1184855,-35.05,10,0.082,-18.6
6682489,home,home3014177,11:05:00,03:10:00,14:15:00,2569546,1191736,-35.05,10,0.082,-18.5
6682489,shop,377155,14:20:00,01:10:00,15:30:00,2577784,1183910,-35.05,10,0.082,-28.9
6682489,leisure,380332,15:35:00,00:10:00,15:45:00,2576304,1185284,-35.05,10,0.082,-35.05
6682489,home,home3014177,15:45:00,01:15:00,17:00:00,2569546,1191736,-35.05,10,0.082,-35.05
6682489,home,home3014177,17:00:00,07:00:00,23:59:00,2569546,1191736,-35.05,10,0.082,-35.05
6682536,home,home3014189,00:00:00,00:05:00,00:05:00,2569962,1192723,-19.24,11,0.061,0.0
6682536,home,home3014189,00:05:00,09:15:00,09:20:00,2569962,1192723,-19.24,11,0.061,0.0
6682536,shop,380332,09:20:00,00:15:00,09:35:00,2576304,1185284,-19.24,11,0.061,-10.5
6682536,home,home3014189,09:35:00,01:05:00,10:40:00,2569962,1192723,-19.24,11,0.061,-10.5
6682536,leisure,375697,10:40:00,01:50:00,12:30:00,2569734,1192310,-19.24,11,0.061,-19.24
6682536,home,home3014189,12:30:00,04:30:00,17:00:00,2569962,1192723,-19.24,11,0.061,-19.24
6682536,home,home3014189,17:00:00,07:00:00,23:59:00,2569962,1192723,-19.24,11,0.061,-19.24
6682549,home,home3014192,00:00:00,00:05:00,00:05:00,2569610,1191810,-19.6,1,0.009,0.0
6682549,home,home3014192,00:05:00,08:35:00,08:40:00,2569610,1191810,-19.6,1,0.009,0.0
6682549,shop,377155,08:45:00,00:15:00,09:00:00,2577784,1183910,-19.6,1,0.009,-10.4
6682549,home,home3014192,09:05:00,01:15:00,10:20:00,2569610,1191810,-19.6,1,0.009,-10.3
6682549,work,290500,11:55:00,02:25:00,14:20:00,2550874,1168312,-19.6,1,0.009,-21.5
6682549,home,home3014192,15:55:00,01:05:00,17:00:00,2569610,1191810,-19.6,1,0.009,-19.6
6682549,home,home3014192,17:00:00,07:00:00,23:59:00,2569610,1191810,-19.6,1,0.009,-19.6
6682552,home,home3014193,00:00:00,00:05:00,00:05:00,2569845,1192690,-23.365,8,0.059,0.0
6682552,home,home3014193,00:05:00,04:20:00,04:25:00,2569845,1192690,-23.365,8,0.059,0.0
6682552,work,368942,05:00:00,09:25:00,14:25:00,2561514,1187205,-23.365,8,0.059,-12.4
6682552,home,home3014193,15:00:00,00:05:00,15:05:00,2569845,1192690,-23.365,8,0.059,-11.7
6682552,shop,377155,15:05:00,00:15:00,15:20:00,2577784,1183910,-23.365,8,0.059,-22.2
6682552,home,home3014193,15:20:00,01:30:00,16:50:00,2569845,1192690,-23.365,8,0.059,-22.2
6682552,leisure,377153,16:50:00,00:10:00,17:00:00,2567840,1190762,-23.365,8,0.059,-30.94
6682552,home,home3014193,17:00:00,07:00:00,23:59:00,2569845,1192690,-23.365,8,0.059,-23.365
6682554,home,home3014193,00:00:00,00:05:00,00:05:00,2569845,1192690,-31.664,7,0.056,0.0
6682554,home,home3014193,00:05:00,06:55:00,07:00:00,2569845,1192690,-31.664,7,0.056,0.0
6682554,education,377679,07:05:00,07:50:00,14:55:00,2577388,1184855,-31.664,7,0.056,-18.6
6682554,home,home3014193,15:00:00,00:55:00,15:55:00,2569845,1192690,-31.664,7,0.056,-18.5
6682554,shop,377155,15:55:00,00:20:00,16:15:00,2577784,1183910,-31.664,7,0.056,-29.0
6682554,leisure,377153,16:20:00,00:10:00,16:30:00,2567840,1190762,-31.664,7,0.056,-31.664
6682554,home,home3014193,16:30:00,00:30:00,17:00:00,2569845,1192690,-31.664,7,0.056,-31.664
6682554,home,home3014193,17:00:00,07:00:00,23:59:00,2569845,1192690,-31.664,7,0.056,-31.664
6682562,home,home3014195,00:00:00,00:05:00,00:05:00,2570138,1192774,-19.24,8,0.054,0.0
6682562,home,home3014195,00:05:00,11:25:00,11:30:00,2570138,1192774,-19.24,8,0.054,0.0
6682562,leisure,377153,11:30:00,00:55:00,12:25:00,2567840,1190762,-19.24,8,0.054,-8.74
6682562,shop,380332,12:25:00,00:10:00,12:35:00,2576304,1185284,-19.24,8,0.054,-19.24
6682562,home,home3014195,12:35:00,04:25:00,17:00:00,2570138,1192774,-19.24,8,0.054,-19.24
6682562,home,home3014195,17:00:00,07:00:00,23:59:00,2570138,1192774,-19.24,8,0.054,-19.24
6682579,home,home3014200,00:00:00,00:05:00,00:05:00,2570010,1192712,-29.0,6,0.047,0.0
6682579,home,home3014200,00:05:00,07:55:00,08:00:00,2570010,1192712,-29.0,6,0.047,0.0
6682579,education,377679,08:05:00,02:35:00,10:40:00,2577388,1184855,-29.0,6,0.047,-18.6
6682579,home,home3014200,10:45:00,05:20:00,16:05:00,2570010,1192712,-29.0,6,0.047,-18.5
6682579,shop,380332,16:05:00,00:15:00,16:20:00,2576304,1185284,-29.0,6,0.047,-29.0
6682579,home,home3014200,16:20:00,00:40:00,17:00:00,2570010,1192712,-29.0,6,0.047,-29.0
6682579,home,home3014200,17:00:00,07:00:00,23:59:00,2570010,1192712,-29.0,6,0.047,-29.0
6682604,home,home3014205,00:00:00,00:05:00,00:05:00,2569987,1192752,-23.2,1,0.011,0.0
6682604,home,home3014205,00:05:00,06:10:00,06:15:00,2569987,1192752,-23.2,1,0.011,0.0
6682604,work,250785,06:25:00,10:00:00,16:25:00,2569350,1189507,-23.2,1,0.011,-12.9
6682604,shop,380332,16:35:00,00:10:00,16:45:00,2576304,1185284,-23.2,1,0.011,-23.2
