id,group,facility,start,duration,end_time,x,y,deviation_start,deviation_dur,cum_utility,total_deviation_start,total_deviation_dur,utility,DSSR_iterations,execution_time
6337246,home,home2791855,19:30:00,04:30:00,23:59:00,2537801,1153044,01:55:00,01:05:00,-25.18,01:55:00,01:05:00,-25.18,6,0.026
6337285,home,home2791894,00:00:00,00:05:00,00:05:00,2538137,1154528,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-19.24,2,0.013
6337285,home,home2791894,00:05:00,08:40:00,08:45:00,2538137,1154528,00:00:00,00:00:00,0.0,02:00:00,01:05:00,-19.24,2,0.013
6337285,shop,381504,08:45:00,00:15:00,09:00:00,2536512,1152284,01:00:00,00:00:00,-10.5,02:00:00,01:05:00,-19.24,2,0.013
6337285,home,home2791894,09:00:00,05:45:00,14:45:00,2538137,1154528,01:00:00,00:05:00,-10.5,02:00:00,01:05:00,-19.24,2,0.013
6337285,leisure,27610,14:45:00,01:00:00,15:45:00,2538796,1151086,02:00:00,00:05:00,-19.24,02:00:00,01:05:00,-19.24,2,0.013
6337285,home,home2791894,15:45:00,04:15:00,20:00:00,2538137,1154528,02:00:00,01:05:00,-19.24,02:00:00,01:05:00,-19.24,2,0.013
6337285,home,home2791894,20:00:00,04:00:00,23:59:00,2538137,1154528,02:00:00,01:05:00,-19.24,02:00:00,01:05:00,-19.24,2,0.013
6337293,home,home2791902,00:00:00,00:05:00,00:05:00,2539909,1154208,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-18.04,1,0.008
6337293,home,home2791902,00:05:00,10:20:00,10:25:00,2539909,1154208,00:00:00,00:00:00,0.0,02:00:00,01:15:00,-18.04,1,0.008
6337293,shop,381504,10:40:00,00:15:00,10:55:00,2536512,1152284,01:00:00,00:00:00,-10.2,02:00:00,01:15:00,-18.04,1,0.008
6337293,home,home2791902,11:10:00,06:30:00,17:40:00,2539909,1154208,01:00:00,00:15:00,-9.9,02:00:00,01:15:00,-18.04,1,0.008
6337293,leisure,27610,17:55:00,01:30:00,19:25:00,2538796,1151086,02:00:00,00:15:00,-18.34,02:00:00,01:15:00,-18.04,1,0.008
6337293,home,home2791902,19:40:00,00:20:00,20:00:00,2539909,1154208,02:00:00,01:15:00,-18.04,02:00:00,01:15:00,-18.04,1,0.008
6337293,home,home2791902,20:00:00,04:00:00,23:59:00,2539909,1154208,02:00:00,01:15:00,-18.04,02:00:00,01:15:00,-18.04,1,0.008
6337299,home,home2791908,00:00:00,00:05:00,00:05:00,2538095,1152919,00:00:00,00:00:00,0.0,02:00:00,01:40:00,-19.24,12,0.064
6337299,home,home2791908,00:05:00,16:25:00,16:30:00,2538095,1152919,00:00:00,00:00:00,0.0,02:00:00,01:40:00,-19.24,12,0.064
6337299,shop,381504,16:30:00,00:15:00,16:45:00,2536512,1152284,01:00:00,00:00:00,-10.5,02:00:00,01:40:00,-19.24,12,0.064
6337299,home,home2791908,16:45:00,02:15:00,19:00:00,2538095,1152919,01:00:00,00:55:00,-10.5,02:00:00,01:40:00,-19.24,12,0.064
6337299,leisure,27610,19:00:00,00:15:00,19:15:00,2538796,1151086,02:00:00,00:55:00,-19.24,02:00:00,01:40:00,-19.24,12,0.064
6337299,home,home2791908,19:15:00,00:45:00,20:00:00,2538095,1152919,02:00:00,01:40:00,-19.24,02:00:00,01:40:00,-19.24,12,0.064
6337299,home,home2791908,20:00:00,04:00:00,23:59:00,2538095,1152919,02:00:00,01:40:00,-19.24,02:00:00,01:40:00,-19.24,12,0.064
6337303,home,home2791912,00:00:00,16:35:00,16:35:00,2536717,1154301,00:00:00,00:00:00,0.0,01:15:00,00:45:00,-19.24,6,0.029
6337303,leisure,27610,16:35:00,00:10:00,16:45:00,2538796,1151086,01:00:00,00:00:00,-8.74,01:15:00,00:45:00,-19.24,6,0.029
6337303,shop,381504,16:45:00,00:10:00,16:55:00,2536512,1152284,01:15:00,00:15:00,-19.24,01:15:00,00:45:00,-19.24,6,0.029
6337303,home,home2791912,16:55:00,03:05:00,20:00:00,2536717,1154301,01:15:00,00:45:00,-19.24,01:15:00,00:45:00,-19.24,6,0.029
6337303,home,home2791912,20:00:00,04:00:00,23:59:00,2536717,1154301,01:15:00,00:45:00,-19.24,01:15:00,00:45:00,-19.24,6,0.029
6337321,home,home2791930,00:00:00,00:05:00,00:05:00,2537317,1153462,00:00:00,00:00:00,0.0,02:00:00,01:25:00,-18.04,11,0.051
6337321,home,home2791930,00:05:00,08:25:00,08:30:00,2537317,1153462,00:00:00,00:00:00,0.0,02:00:00,01:25:00,-18.04,11,0.051
6337321,shop,381504,09:00:00,00:45:00,09:45:00,2536512,1152284,01:00:00,00:00:00,-9.9,02:00:00,01:25:00,-18.04,11,0.051
6337321,leisure,27610,09:45:00,01:30:00,11:15:00,2538796,1151086,02:00:00,00:25:00,-18.64,02:00:00,01:25:00,-18.04,11,0.051
6337321,home,home2791930,11:45:00,08:15:00,20:00:00,2537317,1153462,02:00:00,01:25:00,-18.04,02:00:00,01:25:00,-18.04,11,0.051
6337321,home,home2791930,20:00:00,04:00:00,23:59:00,2537317,1153462,02:00:00,01:25:00,-18.04,02:00:00,01:25:00,-18.04,11,0.051
6337348,home,home2791957,00:00:00,00:05:00,00:05:00,2539247,1153871,00:00:00,00:00:00,0.0,02:10:00,01:00:00,-37.74,6,0.03
6337348,home,home2791957,00:05:00,13:00:00,13:05:00,2539247,1153871,00:00:00,00:00:00,0.0,02:10:00,01:00:00,-37.74,6,0.03
